run;date;hrs_after_incubation;pipe_nr;treatment;tinytag;minute;ppm
4;11.11.2025;12;37;SUW;F;ppm_1;666
4;11.11.2025;12;37;SUW;F;ppm_2;692
4;11.11.2025;12;37;SUW;F;ppm_3;716
4;11.11.2025;12;37;SUW;F;ppm_4;739
4;11.11.2025;12;37;SUW;F;ppm_5;759
4;11.11.2025;12;37;SUW;F;ppm_6;780
4;11.11.2025;12;34;BUD;G;ppm _room;643
4;11.11.2025;12;34;BUD;G;ppm_0;659
4;11.11.2025;12;34;BUD;G;ppm_1;670
4;11.11.2025;12;34;BUD;G;ppm_2;680
4;11.11.2025;12;34;BUD;G;ppm_3;689
4;11.11.2025;12;34;BUD;G;ppm_4;697
4;11.11.2025;12;34;BUD;G;ppm_5;705
4;11.11.2025;12;34;BUD;G;ppm_6;712
4;11.11.2025;12;38;SCD;H;ppm _room;648
4;11.11.2025;12;38;SCD;H;ppm_0;650
4;11.11.2025;12;38;SCD;H;ppm_1;681
4;11.11.2025;12;38;SCD;H;ppm_2;702
4;11.11.2025;12;38;SCD;H;ppm_3;721
4;11.11.2025;12;38;SCD;H;ppm_4;739
4;11.11.2025;12;38;SCD;H;ppm_5;755
4;11.11.2025;12;38;SCD;H;ppm_6;771
4;12.11.2025;24;35;BCW;A;ppm _room;647
4;12.11.2025;24;35;BCW;A;ppm_0;659
4;12.11.2025;24;35;BCW;A;ppm_1;665
4;12.11.2025;24;35;BCW;A;ppm_2;673
4;12.11.2025;24;35;BCW;A;ppm_3;682
4;12.11.2025;24;35;BCW;A;ppm_4;689
4;12.11.2025;24;35;BCW;A;ppm_5;696
4;12.11.2025;24;35;BCW;A;ppm_6;703
4;12.11.2025;24;40;SCW;B;ppm _room;635
4;12.11.2025;24;40;SCW;B;ppm_0;640
4;12.11.2025;24;40;SCW;B;ppm_1;688
4;12.11.2025;24;40;SCW;B;ppm_2;723
4;12.11.2025;24;40;SCW;B;ppm_3;752
4;12.11.2025;24;40;SCW;B;ppm_4;778
4;12.11.2025;24;40;SCW;B;ppm_5;803
4;12.11.2025;24;40;SCW;B;ppm_6;827
4;12.11.2025;24;36;BCD;C;ppm _room;645
4;12.11.2025;24;36;BCD;C;ppm_0;650
4;12.11.2025;24;36;BCD;C;ppm_1;667
4;12.11.2025;24;36;BCD;C;ppm_2;682
4;12.11.2025;24;36;BCD;C;ppm_3;695
4;12.11.2025;24;36;BCD;C;ppm_4;707
4;12.11.2025;24;36;BCD;C;ppm_5;719
4;12.11.2025;24;36;BCD;C;ppm_6;730
4;12.11.2025;24;39;SUD;D;ppm _room;660
4;12.11.2025;24;39;SUD;D;ppm_0;666
4;12.11.2025;24;39;SUD;D;ppm_1;684
4;12.11.2025;24;39;SUD;D;ppm_2;697
4;12.11.2025;24;39;SUD;D;ppm_3;711
4;12.11.2025;24;39;SUD;D;ppm_4;724
4;12.11.2025;24;39;SUD;D;ppm_5;736
4;12.11.2025;24;39;SUD;D;ppm_6;749
4;12.11.2025;24;33;BUW;E;ppm _room;667
4;12.11.2025;24;33;BUW;E;ppm_0;671
4;12.11.2025;24;33;BUW;E;ppm_1;701
4;12.11.2025;24;33;BUW;E;ppm_2;724
4;12.11.2025;24;33;BUW;E;ppm_3;746
4;12.11.2025;24;33;BUW;E;ppm_4;765
4;12.11.2025;24;33;BUW;E;ppm_5;783
4;12.11.2025;24;33;BUW;E;ppm_6;802
4;12.11.2025;24;37;SUW;F;ppm _room;676
4;12.11.2025;24;37;SUW;F;ppm_0;677
4;12.11.2025;24;37;SUW;F;ppm_1;728
4;12.11.2025;24;37;SUW;F;ppm_2;767
4;12.11.2025;24;37;SUW;F;ppm_3;802
4;12.11.2025;24;37;SUW;F;ppm_4;838
4;12.11.2025;24;37;SUW;F;ppm_5;867
4;12.11.2025;24;37;SUW;F;ppm_6;898
4;12.11.2025;24;34;BUD;G;ppm _room;681
4;12.11.2025;24;34;BUD;G;ppm_0;683
4;12.11.2025;24;34;BUD;G;ppm_1;707
4;12.11.2025;24;34;BUD;G;ppm_2;719
4;12.11.2025;24;34;BUD;G;ppm_3;732
4;12.11.2025;24;34;BUD;G;ppm_4;744
4;12.11.2025;24;34;BUD;G;ppm_5;755
4;12.11.2025;24;34;BUD;G;ppm_6;765
4;12.11.2025;24;38;SCD;H;ppm _room;681
4;12.11.2025;24;38;SCD;H;ppm_0;678
4;12.11.2025;24;38;SCD;H;ppm_1;716
4;12.11.2025;24;38;SCD;H;ppm_2;747
4;12.11.2025;24;38;SCD;H;ppm_3;775
4;12.11.2025;24;38;SCD;H;ppm_4;798
4;12.11.2025;24;38;SCD;H;ppm_5;820
4;12.11.2025;24;38;SCD;H;ppm_6;840
4;12.11.2025;30;35;BCW;A;ppm _room;541
4;12.11.2025;30;35;BCW;A;ppm_0;547
4;12.11.2025;30;35;BCW;A;ppm_1;555
4;12.11.2025;30;35;BCW;A;ppm_2;561
4;12.11.2025;30;35;BCW;A;ppm_3;568
4;12.11.2025;30;35;BCW;A;ppm_4;575
4;12.11.2025;30;35;BCW;A;ppm_5;582
4;12.11.2025;30;35;BCW;A;ppm_6;590
4;12.11.2025;30;40;SCW;B;ppm _room;673
4;12.11.2025;30;40;SCW;B;ppm_0;678
4;12.11.2025;30;40;SCW;B;ppm_1;710
4;12.11.2025;30;40;SCW;B;ppm_2;736
4;12.11.2025;30;40;SCW;B;ppm_3;759
4;12.11.2025;30;40;SCW;B;ppm_4;781
4;12.11.2025;30;40;SCW;B;ppm_5;802
4;12.11.2025;30;40;SCW;B;ppm_6;822
4;12.11.2025;30;36;BCD;C;ppm _room;860
4;12.11.2025;30;36;BCD;C;ppm_0;858
4;12.11.2025;30;36;BCD;C;ppm_1;858
4;12.11.2025;30;36;BCD;C;ppm_2;857
4;12.11.2025;30;36;BCD;C;ppm_3;859
4;12.11.2025;30;36;BCD;C;ppm_4;861
4;12.11.2025;30;36;BCD;C;ppm_5;864
4;12.11.2025;30;36;BCD;C;ppm_6;868
4;12.11.2025;30;39;SUD;D;ppm _room;890
4;12.11.2025;30;39;SUD;D;ppm_0;903
4;12.11.2025;30;39;SUD;D;ppm_1;914
4;12.11.2025;30;39;SUD;D;ppm_2;924
4;12.11.2025;30;39;SUD;D;ppm_3;934
4;12.11.2025;30;39;SUD;D;ppm_4;944
4;12.11.2025;30;39;SUD;D;ppm_5;954
4;12.11.2025;30;39;SUD;D;ppm_6;963
4;12.11.2025;30;33;BUW;E;ppm _room;853
4;12.11.2025;30;33;BUW;E;ppm_0;854
4;12.11.2025;30;33;BUW;E;ppm_1;880
4;12.11.2025;30;33;BUW;E;ppm_2;900
4;12.11.2025;30;33;BUW;E;ppm_3;919
4;12.11.2025;30;33;BUW;E;ppm_4;937
4;12.11.2025;30;33;BUW;E;ppm_5;953
4;12.11.2025;30;33;BUW;E;ppm_6;968
4;12.11.2025;30;37;SUW;F;ppm _room;802
4;12.11.2025;30;37;SUW;F;ppm_0;806
4;12.11.2025;30;37;SUW;F;ppm_1;865
4;12.11.2025;30;37;SUW;F;ppm_2;906
4;12.11.2025;30;37;SUW;F;ppm_3;944
4;12.11.2025;30;37;SUW;F;ppm_4;980
4;12.11.2025;30;37;SUW;F;ppm_5;1012
4;12.11.2025;30;37;SUW;F;ppm_6;1042
4;12.11.2025;30;34;BUD;G;ppm _room;766
4;12.11.2025;30;34;BUD;G;ppm_0;807
4;12.11.2025;30;34;BUD;G;ppm_1;824
4;12.11.2025;30;34;BUD;G;ppm_2;837
4;12.11.2025;30;34;BUD;G;ppm_3;849
4;12.11.2025;30;34;BUD;G;ppm_4;861
4;12.11.2025;30;34;BUD;G;ppm_5;872
4;12.11.2025;30;34;BUD;G;ppm_6;881
4;12.11.2025;30;38;SCD;H;ppm _room;694
4;12.11.2025;30;38;SCD;H;ppm_0;696
4;12.11.2025;30;38;SCD;H;ppm_1;751
4;12.11.2025;30;38;SCD;H;ppm_2;786
4;12.11.2025;30;38;SCD;H;ppm_3;814
4;12.11.2025;30;38;SCD;H;ppm_4;840
4;12.11.2025;30;38;SCD;H;ppm_5;864
4;12.11.2025;30;38;SCD;H;ppm_6;886
4;12.11.2025;36;35;BCW;A;ppm _room;487
4;12.11.2025;36;35;BCW;A;ppm_0;492
4;12.11.2025;36;35;BCW;A;ppm_1;503
4;12.11.2025;36;35;BCW;A;ppm_2;513
4;12.11.2025;36;35;BCW;A;ppm_3;523
4;12.11.2025;36;35;BCW;A;ppm_4;533
4;12.11.2025;36;35;BCW;A;ppm_5;543
4;12.11.2025;36;35;BCW;A;ppm_6;552
4;12.11.2025;36;40;SCW;B;ppm _room;597
4;12.11.2025;36;40;SCW;B;ppm_0;605
4;12.11.2025;36;40;SCW;B;ppm_1;644
4;12.11.2025;36;40;SCW;B;ppm_2;675
4;12.11.2025;36;40;SCW;B;ppm_3;702
4;12.11.2025;36;40;SCW;B;ppm_4;727
4;12.11.2025;36;40;SCW;B;ppm_5;752
4;12.11.2025;36;40;SCW;B;ppm_6;775
4;12.11.2025;36;36;BCD;C;ppm _room;622
4;12.11.2025;36;36;BCD;C;ppm_0;624
4;12.11.2025;36;36;BCD;C;ppm_1;641
4;12.11.2025;36;36;BCD;C;ppm_2;657
4;12.11.2025;36;36;BCD;C;ppm_3;670
4;12.11.2025;36;36;BCD;C;ppm_4;682
4;12.11.2025;36;36;BCD;C;ppm_5;694
4;12.11.2025;36;36;BCD;C;ppm_6;704
4;12.11.2025;36;39;SUD;D;ppm _room;614
4;12.11.2025;36;39;SUD;D;ppm_0;627
4;12.11.2025;36;39;SUD;D;ppm_1;645
4;12.11.2025;36;39;SUD;D;ppm_2;662
4;12.11.2025;36;39;SUD;D;ppm_3;679
4;12.11.2025;36;39;SUD;D;ppm_4;693
4;12.11.2025;36;39;SUD;D;ppm_5;707
4;12.11.2025;36;39;SUD;D;ppm_6;720
4;12.11.2025;36;33;BUW;E;ppm _room;609
4;12.11.2025;36;33;BUW;E;ppm_0;618
4;12.11.2025;36;33;BUW;E;ppm_1;609
4;12.11.2025;36;33;BUW;E;ppm_2;674
4;12.11.2025;36;33;BUW;E;ppm_3;697
4;12.11.2025;36;33;BUW;E;ppm_4;718
4;12.11.2025;36;33;BUW;E;ppm_5;738
4;12.11.2025;36;33;BUW;E;ppm_6;757
4;12.11.2025;36;37;SUW;F;ppm _room;605
4;12.11.2025;36;37;SUW;F;ppm_0;608
4;12.11.2025;36;37;SUW;F;ppm_1;670
4;12.11.2025;36;37;SUW;F;ppm_2;716
4;12.11.2025;36;37;SUW;F;ppm_3;756
4;12.11.2025;36;37;SUW;F;ppm_4;795
4;12.11.2025;36;37;SUW;F;ppm_5;829
4;12.11.2025;36;37;SUW;F;ppm_6;864
