run,treatment,layer,diameter,tray,position,nr,4-5mg,comment,Sample Number,Name,Height (nA),N15,Height (nA),13C,Weight,PEAnA,PEA15N,PEAnA,PEA13C,gnsnSTD N weight,gnsnSTD C weight,1nA to x mgN STD,1nA to x mgC STD,mg N in sample,mg C in sample,%N,%C,C/N,d15Nkorr,d13Ckorr,Nat abun (15N),δ15Nkorr,atom% (15N),APE%,N pr DW,15N pr DW,15N pr N ,Nat abun (13C),δ13Ckorr,atom% (13C),APE%,C pr DW,13C pr DW  ,13C pr C 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(ATM%),(δ),(% of N),(% excess),(mgN/g DW),(μg/g DW),(μg/g N),(ATM%),(δ),(% of C),(% excess),(mg/g DW),(μg/g DW),(μg/g C)
3,BCD,middle,coarse,2,A1,100,4.457,,553,EliseLabRootsTray2_1.raw,4.38049,45.36430287,5.943578,-26.84120227,4.457,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.056189123,1.882760096,1.260693796,42.24276635,33.50755471,45.40644966,-26.98984084,0.366,45.40644966,0.382820265,0.016820265,12.60693796,2.120520437,168.202655,1.08,-26.98984084,1.081546198,0.001546198,422.4276635,6.531567192,15.46197789
3,BCD,bottom,fine,2,A2,101,4.368,,554,EliseLabRootsTray2_2.raw,4.254086,3.194654649,5.7159435,-27.58489772,4.368,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.054567722,1.810651822,1.249261029,41.4526516,33.18173756,3.236801444,-27.73353629,0.366,3.236801444,0.367434786,0.001434786,12.49261029,0.179242226,14.34786021,1.08,-27.73353629,1.080728479,0.000728479,414.526516,3.019740529,7.284794607
3,BCD,bottom,coarse,2,A3,102,4.47,,555,EliseLabRootsTray2_3.raw,3.853233,2.978451403,5.838847,-27.19422713,4.47,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.049425927,1.84958423,1.105725447,41.37772327,37.42133581,3.020598198,-27.3428657,0.366,3.020598198,0.367355893,0.001355893,11.05725447,0.149924497,13.5589262,1.08,-27.3428657,1.081158037,0.001158037,413.7772327,4.791692151,11.58036686
3,BCW,top,fine,2,A4,103,4.259,,556,EliseLabRootsTray2_4.raw,7.1037005,882.0606609,6.3709995,-19.57331784,4.259,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.091120102,2.018155332,2.139471765,47.38566171,22.14829963,882.1028077,-19.72195641,0.366,882.1028077,0.687107166,0.321107166,21.39471765,68.69997144,3211.071657,1.08,-19.72195641,1.089536771,0.009536771,473.8566171,45.19062164,95.36771253
3,BCW,top,coarse,2,A5,104,4.318,,557,EliseLabRootsTray2_5.raw,7.704908,680.1976126,6.140559,-22.18161702,4.318,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.09883187,1.945158195,2.288834421,45.04766547,19.68148725,680.2397594,-22.33025559,0.366,680.2397594,0.613864563,0.247864563,22.88834421,56.73209445,2478.645634,1.08,-22.33025559,1.086669262,0.006669262,450.4766547,30.04346777,66.69261872
3,BCW,middle,fine,2,A6,105,4.975,,558,EliseLabRootsTray2_6.raw,4.884932,574.2056249,5.50145,-23.17648576,4.975,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.062659667,1.742706251,1.259490784,35.02927137,27.81224905,574.2477717,-23.32512433,0.366,574.2477717,0.575363888,0.209363888,12.59490784,26.3691887,2093.638876,1.08,-23.32512433,1.08557548,0.00557548,350.2927137,19.53050107,55.7548025
3,BCW,middle,coarse,2,A7,106,4.439,,559,EliseLabRootsTray2_7.raw,3.81049425,146.4508289,5.9619125,-25.59800819,4.439,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.048877712,1.888567956,1.101097362,42.5448965,38.63863266,146.4929757,-25.74664676,0.366,146.4929757,0.419682064,0.053682064,11.01097362,5.910917948,536.8206437,1.08,-25.74664676,1.082913102,0.002913102,425.448965,12.3937606,29.13101597
3,BCW,bottom,fine,2,A8,107,4.065,,560,EliseLabRootsTray2_8.raw,3.52489375,1.999487619,5.3113795,-27.79466513,4.065,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.045214277,1.682497206,1.112282329,41.38984517,37.21163602,2.041634414,-27.9433037,0.366,2.041634414,0.366998663,0.000998663,11.12282329,0.111079563,9.986633813,1.08,-27.9433037,1.080497831,0.000497831,413.8984517,2.060513317,4.978306415
3,BCW,bottom,coarse,2,A9,108,4.322,,561,EliseLabRootsTray2_9.raw,3.24967475,3.929299675,5.925521,-26.61512936,4.322,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.041684006,1.877040141,0.964461043,43.42989684,45.03022404,3.97144647,-26.76376793,0.366,3.97144647,0.36770286,0.00170286,9.644610429,0.164234204,17.02859902,1.08,-26.76376793,1.08179477,0.00179477,434.2989684,7.79466731,17.94769934
3,BUD,top,fine,2,A10,109,4.335,,562,EliseLabRootsTray2_10.raw,4.2864535,2005.912336,5.946146,-19.82898369,4.335,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.054982904,1.883573567,1.268348418,43.45037064,34.25744063,2005.954483,-19.97762226,0.366,2005.954483,1.092912308,0.726912308,12.68348418,92.19780767,7269.123085,1.08,-19.97762226,1.089255705,0.009255705,434.5037064,40.216381,92.55704935
3,BUD,top,coarse,2,A11,110,4.541,,563,EliseLabRootsTray2_11.raw,6.220224,409.1582445,6.097224,-23.23915665,4.541,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.079787633,1.931430873,1.757049834,42.53316171,24.20714591,409.2003913,-23.38779522,0.366,409.2003913,0.515352425,0.149352425,17.57049834,26.24196528,1493.524246,1.08,-23.38779522,1.085506578,0.005506578,425.3316171,23.42121565,55.06577623
3,BUD,middle,fine,2,A12,111,4.479,,564,EliseLabRootsTray2_12.raw,4.9438195,159.6599524,5.726746,-26.48147953,4.479,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.063415024,1.814073753,1.415829967,40.50175828,28.60637168,159.7020991,-26.6301181,0.366,159.7020991,0.424496834,0.058496834,14.15829967,8.28215707,584.9683409,1.08,-26.6301181,1.08194172,0.00194172,405.0175828,7.864308519,19.41720274
,,,,,,,,PEACH,565,peach 3201u.raw,8.100996,1.958792503,5.1004555,-25.69787303,3.201,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.103912543,1.615682353,3.246252523,50.47430031,15.54848243,2.000939298,-25.8465116,0.366,2.000939298,0.366983813,0.000983813,32.46252523,0.319370691,9.838134556,1.08,-25.8465116,1.082803301,0.002803301,504.7430031,14.14946384,28.03300641
3,BUD,middle,coarse,2,B1,112,4.39,,566,EliseLabRootsTray2_13.raw,4.469051,60.33085831,5.8549535,-26.35946632,4.39,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.057325106,1.854686321,1.305811074,42.24797998,32.35382272,60.37300511,-26.50810488,0.366,60.37300511,0.388279629,0.022279629,13.05811074,2.909298679,222.7962941,1.08,-26.50810488,1.082075876,0.002075876,422.4797998,8.770154962,20.75875572
3,BUD,bottom,fine,2,B2,113,4.167,,567,EliseLabRootsTray2_14.raw,3.65714975,1.479343588,5.583104,-27.0331843,4.167,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.046910742,1.768571965,1.125767742,42.44233178,37.70078872,1.521490383,-27.18182287,0.366,1.521490383,0.366808859,0.000808859,11.25767742,0.09105873,8.088589379,1.08,-27.18182287,1.081335108,0.001335108,424.4233178,5.666511122,13.35108342
3,BUD,bottom,coarse,2,B3,114,4.186,,568,EliseLabRootsTray2_15.raw,2.99157025,3.080418637,5.7496945,-26.33739347,4.186,6.089119857,1.937853205,4.022908786,-25.88136143,2.769714286,2.769714286,0.012827132,0.316772169,0.038373266,1.821343199,0.91670487,43.51034877,47.46385692,3.122565433,-26.48603204,0.366,3.122565433,0.367393101,0.001393101,9.167048695,0.127706235,13.93100874,1.08,-26.48603204,1.082100145,0.002100145,435.1034877,9.137803888,21.00144942
3,BUW,top,fine,2,B4,115,4.243,,569,EliseLabRootsTray2_16.raw,4.8709105,476.9482636,6.227037,-25.94236694,4.243,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.054287711,1.626959295,1.279465256,38.3445509,29.96920058,471.1373483,-27.14982076,0.366,471.1373483,0.537881281,0.171881281,12.79465256,21.99161267,1718.812806,1.08,-27.14982076,1.081370296,0.001370296,383.445509,5.254336896,13.70295589
3,BUW,top,coarse,2,B5,116,4.593,,570,EliseLabRootsTray2_17.raw,7.072031,164.3898001,6.645027,-26.86592434,4.593,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.078819837,1.736168974,1.716086163,37.80032603,22.02705601,158.5788848,-28.07337816,0.366,158.5788848,0.424087437,0.058087437,17.16086163,9.968304654,580.8743681,1.08,-28.07337816,1.080354807,0.000354807,378.0032603,1.341183206,3.548073119
3,BUW,middle,fine,2,B6,117,4.418,,571,EliseLabRootsTray2_18.raw,4.7546745,397.3616404,5.305923,-24.34177665,4.418,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.052992227,1.386296684,1.199461903,31.37837672,26.16037795,391.5507251,-25.54923047,0.366,391.5507251,0.508930693,0.142930693,11.99461903,17.14399208,1429.306928,1.08,-25.54923047,1.083130159,0.003130159,313.7837672,9.821931501,31.30159214
3,BUW,middle,coarse,2,B7,118,4.512,,572,EliseLabRootsTray2_19.raw,4.9372815,128.3883068,6.294116,-24.65176334,4.512,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.055027435,1.644485255,1.219579674,36.44692498,29.88482488,122.5773915,-25.85921716,0.366,122.5773915,0.410963569,0.044963569,12.19579674,5.483665495,449.6356911,1.08,-25.85921716,1.082789331,0.002789331,364.4692498,10.16625347,27.89330917
3,BUW,bottom,fine,2,B8,119,4.452,,573,EliseLabRootsTray2_20.raw,3.821973,7.054093191,6.207252,-26.04210782,4.452,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.042596998,1.62179,0.956805886,36.42834681,38.07287074,1.243177857,-27.24956164,0.366,1.243177857,0.3667073,0.0007073,9.568058858,0.067674911,7.073003204,1.08,-27.24956164,1.081260628,0.001260628,364.2834681,4.592257632,12.60627515
3,BUW,bottom,coarse,2,B9,120,4.558,,574,EliseLabRootsTray2_21.raw,4.228448,13.2451004,6.3426995,-24.73118749,4.558,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.04712728,1.657178833,1.033946464,36.35758737,35.16389738,7.434185062,-25.93864131,0.366,7.434185062,0.368966403,0.002966403,10.33946464,0.306710168,29.66402795,1.08,-25.93864131,1.082702004,0.002702004,363.5758737,9.823835407,27.02004208
3,SCD,top,fine,2,B10,121,4.605,,575,EliseLabRootsTray2_22.raw,5.680585,249.792459,7.0698015,-25.83292319,4.605,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.063311768,1.847151264,1.374848383,40.1118624,29.17548065,243.9815437,-27.04037701,0.366,243.9815437,0.455206015,0.089206015,13.74848383,12.26447451,892.0601472,1.08,-27.04037701,1.081490632,0.001490632,401.118624,5.979202501,14.90631983
3,SCD,top,coarse,2,B11,122,4.9,,576,EliseLabRootsTray2_23.raw,4.7216155,159.4853905,7.4161235,-26.41604062,4.9,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.052623775,1.937635999,1.073954586,39.54359182,36.82054374,153.6744752,-27.62349444,0.366,153.6744752,0.422299803,0.056299803,10.73954586,6.046343136,562.9980274,1.08,-27.62349444,1.080849475,0.000849475,395.4359182,3.359129479,8.494750537
3,SCD,middle,fine,2,B12,123,4.685,,577,EliseLabRootsTray2_24.raw,4.7711855,498.7814389,5.634284,-21.34775149,4.685,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.053176247,1.472088687,1.135031948,31.4213167,27.68320024,492.9705236,-22.55520531,0.366,492.9705236,0.545820415,0.179820415,11.35031948,20.41019158,1798.204149,1.08,-22.55520531,1.086421949,0.006421949,314.213167,20.17860961,64.21949086
,,,,,,,,PEACH,578,peach 2095u.raw,5.20631,10.77395565,3.668223,-23.91875548,2.095,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.058025836,0.958409193,2.769729621,45.74745551,16.51693911,4.963040316,-25.12620931,0.366,4.963040316,0.368064693,0.002064693,27.69729621,0.571864077,20.64692787,1.08,-25.12620931,1.083595264,0.003595264,457.4745551,16.44741976,35.95264387
3,SCD,middle,coarse,2,C1,124,5.064,,579,EliseLabRootsTray2_25.raw,4.834368,174.5703217,6.9587915,-24.02862368,5.064,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.053880434,1.8181473,1.063989614,35.90338271,33.74411012,168.7594063,-25.2360775,0.366,168.7594063,0.427797984,0.061797984,10.63989614,6.575241294,617.979838,1.08,-25.2360775,1.083474466,0.003474466,359.0338271,12.47450984,34.74466443
3,SCD,bottom,fine,2,C2,125,4.333,,580,EliseLabRootsTray2_26.raw,5.088992,3.333663815,5.451201,-27.02007965,4.333,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.056718292,1.424253965,1.308984362,32.86992764,25.11101628,-2.47725152,-28.22753347,0.366,-2.47725152,0.365349664,-0.000650336,13.08984362,-0.085127967,-6.503360119,1.08,-28.22753347,1.080185305,0.000185305,328.6992764,0.609097367,1.853053568
3,SCD,bottom,coarse,2,C3,126,4.229,,581,EliseLabRootsTray2_27.raw,3.014977,19.22988226,5.97373,-24.35928493,4.229,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.033602793,1.560776907,0.794580125,36.90652416,46.44783204,13.41896693,-25.56673876,0.366,13.41896693,0.371150156,0.005150156,7.945801245,0.40922117,51.50156129,1.08,-25.56673876,1.083110909,0.003110909,369.0652416,11.48128396,31.10909038
3,SCW,top,fine,2,C4,127,4.416,,582,EliseLabRootsTray2_28.raw,5.111048,382.8075247,6.5138365,-24.46389089,4.416,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.056964113,1.701892383,1.28994821,38.53922969,29.87657132,376.9966094,-25.67134471,0.366,376.9966094,0.503634636,0.137634636,12.8994821,17.75415522,1376.346359,1.08,-25.67134471,1.082995896,0.002995896,385.3922969,11.54595126,29.95895703
3,SCW,top,coarse,2,C5,128,4.242,"ca. herfra og ned til 142 blev du distraheret og det er muligt, men ikke sikkert at du har målt den samme prøve to gange, så fks 128 er replikat af 127.",583,EliseLabRootsTray2_29.raw,4.284227,114.9614241,6.5410835,-27.34183234,4.242,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.047748953,1.7090113,1.125623597,40.28786657,35.79159736,109.1505088,-28.54928616,0.366,109.1505088,0.406068091,0.040068091,11.25623597,4.51015888,400.6809107,1.08,-28.54928616,1.079831519,-0.000168481,402.8786657,-0.67877279,-1.684806985
3,SCW,middle,fine,2,C6,129,4.166,,584,EliseLabRootsTray2_30.raw,4.289453,394.881741,5.493965,-22.28459508,4.166,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.047807198,1.435427061,1.147556368,34.4557624,30.02533328,389.0708257,-23.4920489,0.366,389.0708257,0.508028329,0.142028329,11.47556368,16.29855132,1420.283289,1.08,-23.4920489,1.085391957,0.005391957,344.557624,18.57839948,53.91957161
3,SCW,middle,coarse,2,C7,130,5.096,,585,EliseLabRootsTray2_31.raw,5.168046,142.084163,6.827824,-23.29900319,5.096,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.057599372,1.783928973,1.130285953,35.00645551,30.97132669,136.2732477,-24.50645701,0.366,136.2732477,0.41595662,0.04995662,11.30285953,5.646526566,499.5661981,1.08,-24.50645701,1.084276664,0.004276664,350.0645551,14.97108643,42.76664463
3,SCW,bottom,fine,2,C8,131,4.151,,586,EliseLabRootsTray2_32.raw,3.21631725,9.560311818,5.6270325,-25.77039917,4.151,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.035846789,1.470194063,0.863569958,35.41782855,41.01327079,3.749396483,-26.97785299,0.366,3.749396483,0.367621833,0.001621833,8.635699583,0.140056663,16.21833436,1.08,-26.97785299,1.081559379,0.001559379,354.1782855,5.522980833,15.59378725
3,SCW,bottom,coarse,2,C9,132,4.847,,587,EliseLabRootsTray2_33.raw,3.1711035,15.59619409,6.3539945,-24.41162099,4.847,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.035342869,1.660129916,0.729169973,34.25066878,46.97213275,9.785278758,-25.61907481,0.366,9.785278758,0.369824292,0.003824292,7.291699733,0.278855856,38.24291543,1.08,-25.61907481,1.083053366,0.003053366,342.5066878,10.45798288,30.53366036
3,SUD,top,fine,2,C10,133,4.519,,588,EliseLabRootsTray2_34.raw,5.2344665,666.7600953,6.8923865,-21.52401993,4.519,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.058339648,1.800797439,1.290985792,39.84946755,30.86747182,660.94918,-22.73147375,0.366,660.94918,0.606859646,0.240859646,12.90985792,31.09463814,2408.596465,1.08,-22.73147375,1.086228156,0.006228156,398.4946755,24.81887118,62.28156287
3,SUD,top,coarse,2,C11,134,4.227,,589,EliseLabRootsTray2_35.raw,4.407642,253.3333001,6.5765975,-25.11694939,4.227,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.049124449,1.718290164,1.162158717,40.65034692,34.97830918,247.5223847,-26.32440321,0.366,247.5223847,0.456495788,0.090495788,11.62158717,10.5170469,904.9578811,1.08,-26.32440321,1.082277858,0.002277858,406.5034692,9.259569936,22.77857543
3,SUD,middle,fine,2,C12,135,4.391,,590,EliseLabRootsTray2_36.raw,5.109092,635.1091017,6.399867,-19.99476102,4.391,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.056942313,1.672115181,1.296796009,38.0805097,29.36507318,629.2981863,-21.20221484,0.366,629.2981863,0.595364198,0.229364198,12.96796009,29.74385771,2293.641984,1.08,-21.20221484,1.087909427,0.007909427,380.805097,30.11949965,79.09426603
,,,,,,,,PEACH,591,peach 1823u.raw,4.505402,7.913014203,3.2328945,-24.10484939,1.823,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.050214013,0.844669424,2.754471341,46.33403313,16.82138872,2.102098869,-25.31230321,0.366,2.102098869,0.367020727,0.001020727,27.54471341,0.2811564,10.20727266,1.08,-25.31230321,1.083390658,0.003390658,463.3403313,15.71028409,33.90657586
3,SUD,middle,coarse,2,D1,136,4.673,,592,EliseLabRootsTray2_37.raw,5.470676,64.23372697,6.510707,-23.895455,4.673,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.060972271,1.701074728,1.304777902,36.40219833,27.89915301,58.42281163,-25.10290882,0.366,58.42281163,0.387568289,0.021568289,13.04777902,2.81418275,215.6828948,1.08,-25.10290882,1.083620883,0.003620883,364.0219833,13.18080929,36.20882776
3,SUD,bottom,fine,2,D2,137,4.864,Her opdagede du at den prøve du tror du har lagt som den næste var den forrige. Det kan også være du bare glemte at tage en ny prøve klar til den næste.,593,EliseLabRootsTray2_38.raw,5.9004055,69.56800351,6.710399,-24.47200259,4.864,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.065761731,1.753248941,1.352009279,36.04541408,26.66062626,63.75708817,-25.67945641,0.366,63.75708817,0.389513961,0.023513961,13.52009279,3.179109411,235.1396149,1.08,-25.67945641,1.082986977,0.002986977,360.4541408,10.76668212,29.86976954
3,SUD,bottom,coarse,2,D3,138,4.508,herfra er det med sikkerhed korrekt,594,EliseLabRootsTray2_39.raw,4.419999,14.84058455,6.3192425,-25.1940362,4.508,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.049262171,1.651050142,1.092772212,36.62489223,33.51557792,9.029669216,-26.40149002,0.366,9.029669216,0.369548579,0.003548579,10.92772212,0.387778894,35.48579376,1.08,-26.40149002,1.0821931,0.0021931,366.2489223,8.032204623,21.93099866
3,SUW,top,fine,2,D4,139,4.711,,595,EliseLabRootsTray2_40.raw,5.2890025,696.0038535,7.0122355,-22.44806168,4.711,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.058947467,1.832110797,1.251272925,38.8900615,31.0803988,690.1929381,-23.6555155,0.366,690.1929381,0.617478438,0.251478438,12.51272925,31.4668161,2514.784384,1.08,-23.6555155,1.085212235,0.005212235,388.900615,20.27041487,52.12235232
3,SUW,top,coarse,2,D5,140,4.424,,596,EliseLabRootsTray2_41.raw,4.8677405,238.0418532,6.7517665,-24.79978715,4.424,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.05425238,1.764057169,1.226319626,39.87470998,32.51575619,232.2309379,-26.00724097,0.366,232.2309379,0.450925544,0.084925544,12.26319626,10.41458613,849.2554394,1.08,-26.00724097,1.082626579,0.002626579,398.7470998,10.47340713,26.26578886
3,SUW,middle,fine,2,D6,141,4.192,,597,EliseLabRootsTray2_42.raw,5.068165,159.414861,6.242052,-26.65892876,4.192,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.056486169,1.630882315,1.347475417,38.90463538,28.87224131,153.6039456,-27.86638258,0.366,153.6039456,0.422274095,0.056274095,13.47475417,7.582795902,562.7409457,1.08,-27.86638258,1.080582409,0.000582409,389.0463538,2.265841128,5.824090382
3,SUW,middle,coarse,2,D7,142,4.761,,598,EliseLabRootsTray2_43.raw,5.0123755,110.1277872,6.7313205,-24.76759807,4.761,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.055864379,1.758715173,1.173374906,36.94003724,31.48187083,104.3168719,-25.97505189,0.366,104.3168719,0.404305616,0.038305616,11.73374906,4.494684865,383.0561605,1.08,-25.97505189,1.082661971,0.002661971,369.4003724,9.833330047,26.619708
3,SUW,bottom,fine,2,D8,143,4.341,dobbel tin,599,EliseLabRootsTray2_44.raw,5.4522675,9.231838017,5.975682,-28.07047736,4.341,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.060767103,1.561286913,1.399841126,35.96606571,25.69296262,3.420922683,-29.27793118,0.366,3.420922683,0.367501972,0.001501972,13.99841126,0.210252284,15.01972475,1.08,-29.27793118,1.079030322,-0.000969678,359.6606571,-3.487551019,-9.696782092
3,SUW,bottom,coarse,2,D9,144,4.507,,600,EliseLabRootsTray2_45.raw,4.7691315,15.72019806,6.22875,-24.94495663,4.507,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.053153354,1.627406856,1.179351106,36.10842814,30.61719954,9.90928273,-26.15241045,0.366,9.90928273,0.369869539,0.003869539,11.79351106,0.456354492,38.69538845,1.08,-26.15241045,1.082466965,0.002466965,361.0842814,8.907821692,24.66964682
4,BCD,top,fine,2,D10,145,4.189,,601,EliseLabRootsTray2_46.raw,4.3486995,492.6859455,6.254592,-24.76257194,4.189,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.048467518,1.634158684,1.157018804,39.01071101,33.71657476,486.8750302,-25.97002576,0.366,486.8750302,0.543604056,0.177604056,11.57018804,20.54912323,1776.040558,1.08,-25.97002576,1.082667497,0.002667497,390.1071101,10.40609554,26.67497021
4,BCD,top,coarse,2,D11,146,4.688,,602,EliseLabRootsTray2_47.raw,5.3443265,125.0837553,6.598409,-24.2520895,4.688,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.05956407,1.72398893,1.270564623,36.77450789,28.94343761,119.27284,-25.45954332,0.366,119.27284,0.409758765,0.043758765,12.70564623,5.559833907,437.5876526,1.08,-25.45954332,1.083228769,0.003228769,367.7450789,11.87363986,32.28769206
4,BCD,middle,fine,2,D12,147,4.461,,603,EliseLabRootsTray2_48.raw,6.0623175,296.0047604,6.356051,-22.58472941,4.461,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.067566288,1.660667225,1.514599586,37.22634442,24.57834055,290.1938451,-23.79218324,0.366,290.1938451,0.472036505,0.106036505,15.14599586,16.06028467,1060.365051,1.08,-23.79218324,1.085061977,0.005061977,372.2634442,18.84388838,50.61976585
,,,,,,,,PEACH,604,peach 2469u.raw,6.211386,8.020264457,4.241243,-24.99282981,2.469,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.069227699,1.108124092,2.803876031,44.8814942,16.00694671,2.209349123,-26.20028363,0.366,2.209349123,0.367059864,0.001059864,28.03876031,0.297172608,10.59863578,1.08,-26.20028363,1.082414328,0.002414328,448.814942,10.83586431,24.14327889
4,BCD,middle,coarse,2,E1,148,4.238,,605,EliseLabRootsTray2_49.raw,4.332812,13.0146531,5.97776,-25.2897891,4.238,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.048290447,1.561829839,1.139463117,36.85299289,32.3424184,7.203737769,-26.49724293,0.366,7.203737769,0.368882314,0.002882314,11.39463117,0.32842908,28.82314266,1.08,-26.49724293,1.082087818,0.002087818,368.5299289,7.6942358,20.87818436
4,BCD,bottom,fine,2,E2,149,4.081,,606,EliseLabRootsTray2_50.raw,3.08441425,15.19390044,5.886274,-26.27671648,4.081,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.034376692,1.537926978,0.842359514,37.68505215,44.73749216,9.382985103,-27.4841703,0.366,9.382985103,0.3696775,0.0036775,8.423595139,0.309777709,36.77499972,1.08,-27.4841703,1.081002667,0.001002667,376.8505215,3.778556999,10.02667313
4,BCD,bottom,coarse,2,E3,150,4.776,,607,EliseLabRootsTray2_51.raw,5.4295975,13.04239293,6.779647,-26.04049921,4.776,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.06051444,1.771341603,1.267052754,37.08839202,29.2713874,7.231477592,-27.24795303,0.366,7.231477592,0.368892436,0.002892436,12.67052754,0.366486942,28.92436332,1.08,-27.24795303,1.081262396,0.001262396,370.8839202,4.682024634,12.62396232
