run,treatment,layer,diameter,sample_weight,comment,n15_raw,c13_raw,mg_n_in_sample,mg_c_in_sample,n_pct,c_pct,cn_ratio,n15korr,c13korr,nat_abun_15n,atom_15n,ape_n,n_pr_dw,n15_pr_dw,n15_pr_n,nat_abun_13c,atom_13c,ape_c,c_pr_dw,c13_pr_dw,c13_pr_c,tt,pipe_nr,pipe_diameter,veg,wet,cut,beriget
4,BUW,top,fine,4.273,,141.1199314,-26.82202599,0.057617182,1.696366189,1.348401179,39.69965337,29.44201919,135.309016,-28.02947981,0.366,0.41560511,0.04960511,13.48401179,6.688758827,496.0510961,1.08,1.080403076,4.03076e-4,396.9965337,1.600196848,4.030757731,E,33,16.3,B,W,U,TRUE
4,BUW,top,coarse,4.056,,55.25908728,-24.44359835,0.062709192,1.577260647,1.546084625,38.88709683,25.15198471,49.44817195,-25.65105217,0.366,0.384294627,0.018294627,15.46084625,2.828504176,182.9462715,1.08,1.083018207,0.003018207,388.8709683,11.73693153,30.18207192,E,33,16.3,B,W,U,TRUE
4,BUW,middle,fine,4.136,,163.4996381,-24.65987948,0.049218727,1.508219667,1.190007906,36.46565926,30.64320756,157.6887227,-25.8673333,0.366,0.423762982,0.057762982,11.90007906,6.87384049,577.6298171,1.08,1.082780407,0.002780407,364.6565926,10.13893832,27.80407244,E,33,16.3,B,W,U,TRUE
4,BUW,middle,coarse,4.688,,379.4638156,-20.91176567,0.048906965,1.697444072,1.043237316,36.20827799,34.70761393,373.6529002,-22.11921949,0.366,0.502417823,0.136417823,10.43237316,14.23161637,1364.178232,1.08,1.086901277,0.006901277,362.0827799,24.98833459,69.01276718,E,33,16.3,B,W,U,TRUE
4,BUW,bottom,fine,4.228,,6.264363012,-24.99388946,0.034617865,1.561051897,0.818776365,36.92175727,45.09382398,0.453447677,-26.20134328,0.366,0.36641912,4.1912e-4,8.187763647,0.034316547,4.191199069,1.08,1.082413163,0.002413163,369.2175727,8.909821077,24.1316279,E,33,16.3,B,W,U,TRUE
4,BUW,bottom,coarse,4.21,,9.637067383,-25.19921916,0.028060107,1.548682821,0.666510853,36.78581523,55.19162223,3.826152049,-26.40667298,0.366,0.367649842,0.001649842,6.665108534,0.10996374,16.49841704,1.08,1.082187401,0.002187401,367.8581523,8.046533447,21.87401148,E,33,16.3,B,W,U,TRUE
4,SCD,top,fine,4.331,,116.046882,-27.21116968,0.054736398,1.751098138,1.263828167,40.43172796,31.99147559,110.2359666,-28.4186235,0.366,0.40646387,0.04046387,12.63828167,5.113937846,404.6386985,1.08,1.079975191,-2.48091e-5,404.3172796,-0.100307433,-0.248090888,H,38,16.3,S,D,C,TRUE
4,SCD,top,coarse,4.07,,66.49396872,-27.12711153,0.051462285,1.676742987,1.264429608,41.19761638,32.58197699,60.68305339,-28.33456535,0.366,0.38839272,0.02239272,12.64429608,2.831401775,223.9271967,1.08,1.080067618,6.76178e-5,411.9761638,0.278569126,0.676177774,H,38,16.3,S,D,C,TRUE
4,SCD,middle,fine,4.791,,456.7168676,-22.86708892,0.065151816,1.858659574,1.359879283,38.79481474,28.5281313,450.9059522,-24.07454274,0.366,0.530523465,0.164523465,13.59879283,22.37320517,1645.234651,1.08,1.084751536,0.004751536,387.9481474,18.43349748,47.51536412,H,38,16.3,S,D,C,TRUE
4,SCD,middle,coarse,4.641,,344.9710214,-21.83043184,0.055695562,1.735443679,1.200076742,37.39374444,31.159461,339.160106,-23.03788566,0.366,0.489863777,0.123863777,12.00076742,14.86460377,1238.637768,1.08,1.08589128,0.00589128,373.9374444,22.02970021,58.91279554,H,38,16.3,S,D,C,TRUE
4,SCD,bottom,fine,4.191,,-0.960614053,-27.06198225,0.060297931,1.614016854,1.438748059,38.51149736,26.76736704,-6.771529388,-28.26943607,0.366,0.363782576,-0.002217424,14.38748059,-0.319031394,-22.17423626,1.08,1.080139231,1.39231e-4,385.1149736,0.536199904,1.392311235,H,38,16.3,S,D,C,TRUE
4,SCD,bottom,coarse,4.27,,12.76136008,-25.67027185,0.033419832,1.605055829,0.782665864,37.58912948,48.02704606,6.950444745,-26.87772567,0.366,0.368789889,0.002789889,7.826658638,0.218355115,27.89889334,1.08,1.081669471,0.001669471,375.8912948,6.275396318,16.69471042,H,38,16.3,S,D,C,TRUE
4,SCW,top,fine,4.308,,316.4685822,-24.99876228,0.047186851,1.778789855,1.095330813,41.29038661,37.69672698,310.6576668,-26.2062161,0.366,0.479487598,0.113487598,10.95330813,12.43064628,1134.875978,1.08,1.082407805,0.002407805,412.9038661,9.941920355,24.07805102,B,40,16.3,S,W,C,TRUE
4,SCW,top,coarse,4.868,,134.2100797,-27.15186877,0.051147899,1.96420202,1.050696358,40.34926089,38.40239913,128.3991643,-28.35932259,0.366,0.413086054,0.047086054,10.50696358,4.947314522,470.8605379,1.08,1.080040396,4.03958e-5,403.4926089,0.162993894,0.40395757,B,40,16.3,S,W,C,TRUE
4,SCW,middle,fine,4.96,,820.0841487,-18.79089559,0.063359085,1.883718309,1.277400915,37.978191700000004,29.730831770000002,814.2732334,-19.99834941,0.366,0.662508394,0.296508394,12.77400915,37.87600942,2965.083943,1.08,1.089232918,0.009232918,379.781917,35.06495477,92.32918471,B,40,16.3,S,W,C,TRUE
4,SCW,middle,coarse,4.766,,466.1649395,-22.7679884,0.047781235,1.858659966,1.002543754,38.99832073,38.8993703,460.3540242,-23.97544222,0.366,0.533959704,0.167959704,10.02543754,16.83869522,1679.59704,1.08,1.084860493,0.004860493,389.9832073,18.95510534,48.60492705,B,40,16.3,S,W,C,TRUE
4,SCW,bottom,fine,4.215,,5.520120422,-24.69385019,0.035465191,1.5612617,0.841404293,37.04060972,44.02236835,-0.290794913,-25.90130401,0.366,0.366147537,1.47537e-4,8.414042931,0.012413813,1.475368424,1.08,1.082743057,0.002743057,370.4060972,10.16044859,27.43056518,B,40,16.3,S,W,C,TRUE
4,SCW,bottom,coarse,4.393,,7.069647253,-24.52715431,0.035308987,1.564906072,0.803755678,35.6227196,44.32033339,1.258731919,-25.73460813,0.366,0.366712976,7.12976e-4,8.037556778,0.057305862,7.129761359,1.08,1.082926338,0.002926338,356.227196,10.42441178,29.26337992,B,40,16.3,S,W,C,TRUE
4,SUD,top,fine,4.106,,355.7331867,-22.98151229,0.052893831,1.586821818,1.288208249,38.64641544,30.0001304,349.9222713,-24.18896611,0.366,0.49378113,0.12778113,12.88208249,16.46087054,1277.811298,1.08,1.084625733,0.004625733,386.4641544,17.8768002,46.25733073,D,39,16.3,S,D,U,TRUE
4,SUD,top,coarse,5.112,,311.6990504,-24.54681614,0.056542888,1.983800009,1.106081531,38.80672944,35.08487247,305.8881351,-25.75426996,0.366,0.477751061,0.111751061,11.06081531,12.36057845,1117.510609,1.08,1.08290472,0.00290472,388.0672944,11.27226802,29.04719924,D,39,16.3,S,D,U,TRUE
4,SUD,middle,fine,4.681,,267.5586146,-24.06784654,0.049771673,1.72288518,1.063270085,36.80592139,34.61577815,261.7476993,-25.27530036,0.366,0.461677111,0.095677111,10.63270085,10.17306096,956.7711061,1.08,1.083431342,0.003431342,368.0592139,12.6293689,34.31341594,D,39,16.3,S,D,U,TRUE
4,SUD,middle,coarse,4.594,,11.16442647,-25.14321089,0.056492311,1.741116971,1.22969766,37.89980345,30.82042414,5.353511139,-26.35066471,0.366,0.368207175,0.002207175,12.2969766,0.271415791,22.07174984,1.08,1.082248983,0.002248983,378.9980345,8.523600551,22.48982785,D,39,16.3,S,D,U,TRUE
4,SUD,bottom,fine,4.166,,-0.7457174,-26.69441124,0.04807055,1.488175162,1.153877829,35.72191939,30.95814696,-6.556632735,-27.90186506,0.366,0.363860999,-0.002139001,11.53877829,-0.246814627,-21.3900138,1.08,1.080543394,5.43394e-4,357.2191939,1.941109102,5.433944018,D,39,16.3,S,D,U,TRUE
4,SUD,bottom,coarse,4.386,,13.95864209,-25.89363352,0.030910688,1.595384009,0.70475804,36.37446442,51.61269875,8.147726752,-27.10108735,0.366,0.369226768,0.003226768,7.047580401,0.227409071,32.26768028,1.08,1.081423879,0.001423879,363.7446442,5.179284878,14.23879351,D,39,16.3,S,D,U,TRUE
4,SUW,top,fine,4.515,,623.7017668,-22.05374117,0.06293236,1.773024596,1.393850722,39.26964775,28.17349601,617.8908515,-23.26119499,0.366,0.591220472,0.225220472,13.93850722,31.39237175,2252.20472,1.08,1.085645766,0.005645766,392.6964775,22.17072564,56.45766365,F,37,16.3,S,W,U,TRUE
4,SUW,top,coarse,4.104,,188.4632029,-26.87567735,0.041608182,1.701278782,1.013844598,41.45416136,40.88808228,182.6522876,-28.08313117,0.366,0.432861147,0.066861147,10.13844598,6.778681319,668.6114745,1.08,1.080344083,3.44083e-4,414.5416136,1.426368769,3.440833735,F,37,16.3,S,W,U,TRUE
4,SUW,middle,fine,4.791,,384.4731267,-23.69948437,0.06201104,1.823947832,1.294323529,38.07029497,29.41327584,378.6622113,-24.90693819,0.366,0.504240756,0.138240756,12.94323529,17.89282628,1382.407558,1.08,1.083836348,0.003836348,380.7029497,14.60508937,38.36347836,F,37,16.3,S,W,U,TRUE
4,SUW,middle,coarse,4.339,,212.182451,-25.28534874,0.047683029,1.746861981,1.098940507,40.25955246,36.63487896,206.3715356,-26.49280256,0.366,0.441504272,0.075504272,10.98940507,8.297470301,755.0427205,1.08,1.082092701,0.002092701,402.5955246,8.425119273,20.92700678,F,37,16.3,S,W,U,TRUE
4,SUW,bottom,fine,4.326,,2.465657984,-25.85396098,0.044033138,1.506188135,1.017871899,34.817109,34.20578665,-3.345257351,-27.0614148,0.366,0.365032911,-9.67089e-4,10.17871899,-0.098437243,-9.670887138,1.08,1.0814675,0.0014675,348.17109,5.109412083,14.67500384,F,37,16.3,S,W,U,TRUE
4,SUW,bottom,coarse,4.609,,4.118760618,-24.62322898,0.055347773,1.684037349,1.200862938,36.53802015,30.42647,-1.692154717,-25.8306828,0.366,0.36563616,-3.6384e-4,12.00862938,-0.043692222,-3.638402085,1.08,1.082820704,0.002820704,365.3802015,10.30629524,28.20704349,F,37,16.3,S,W,U,TRUE
5,BCD,top,fine,4.321,,115.2081315,-26.98690118,0.115845773,1.780517656,2.680994516,41.20614803,15.36972485,109.3972162,-28.194355,0.366,0.406158046,0.040158046,26.80994516,10.76635001,401.5804561,1.08,1.080221787,2.21787e-4,412.0614803,0.913898371,2.217868971,E,44,16.3,B,D,C,TRUE
5,BCD,top,coarse,4.328,,19.95821559,-29.83206064,0.110426688,1.789684827,2.551448424,41.351313,16.20699545,14.14730026,-31.03951446,0.366,0.371415907,0.005415907,25.51448424,1.381840748,54.15907039,1.08,1.077093281,-0.002906719,413.51313,-12.01966524,-29.06719126,E,44,16.3,B,D,C,TRUE
5,BCD,middle,fine,4.317,,2.729508962,-27.83295887,0.06615253,1.572832324,1.532372707,36.43345666,23.77584545,-3.081406373,-29.04041269,0.366,0.365129196,-8.70804e-4,15.32372707,-0.133439628,-8.708039975,1.08,1.079291492,-7.08508e-4,364.3345666,-2.58134012,-7.08508156,E,44,16.3,B,D,C,TRUE
5,BCD,bottom,fine,4.22,korrekt vægt?,30.7217704,-25.42138975,0.08863409,2.042034247,2.100333894,48.38943713,23.03892599,35.16717752,-28.02443492,0.366,0.379084932,0.013084932,21.00333894,2.748272663,130.8493221,1.08,1.080408623,4.08623e-4,483.8943713,1.977303131,4.08622883,E,44,16.3,B,D,C,TRUE
5,BCW,top,coarse,4.335,,8.039870701,-24.64858142,0.081148967,1.989004957,1.871948497,45.88246729,24.51053934,12.48527781,-27.25162659,0.366,0.37080947399999997,0.004809474,18.71948497,0.900308738,48.0947387,1.08,1.081258357,0.001258357,458.8246729,5.773652547,12.58357034,F,43,16.3,B,W,C,TRUE
5,BCW,middle,fine,4.257,,149.6411182,-24.37140286,0.06124085,1.985522292,1.438591733,46.64135054,32.42153382,154.0865253,-26.97444803,0.366,0.422449996,0.056449996,14.38591733,8.120849688,564.4999551,1.08,1.081563123,0.001563123,466.4135054,7.290614717,15.63122558,F,43,16.3,B,W,C,TRUE
5,BCW,middle,coarse,4.228,,-5.647622558,-24.78565185,0.044403616,1.905183872,1.050227445,45.06111333,42.90605198,-1.202215448,-27.38869703,0.366,0.365814947,-1.85053e-4,10.50227445,-0.019434824,-1.850534798,1.08,1.081107644,0.001107644,450.6111333,4.991165318,11.07643587,F,43,16.3,B,W,C,TRUE
5,BCW,bottom,fine,4.513,,-7.803493179,-24.71615458,0.066771012,1.922575725,1.479526091,42.60083593,28.79356855,-3.358086068,-27.31919975,0.366,0.36502823,-9.7177e-4,14.79526091,-0.143775934,-9.717701845,1.08,1.081184058,0.001184058,426.0083593,5.044186826,11.8405818,F,43,16.3,B,W,C,TRUE
5,BCW,bottom,coarse,4.33,,-7.201790204,-24.34740398,0.046894515,1.878374445,1.083014192,43.38047218,40.05531276,-2.756383094,-26.95044916,0.366,0.365247804,-7.52196e-4,10.83014192,-0.081463947,-7.521964907,1.08,1.08158951,0.00158951,433.8047218,6.895369015,15.89509904,F,43,16.3,B,W,C,TRUE
5,BUD,top,fine,4.293,,295.7765542,-21.91158525,0.06563651,1.884555388,1.528919397,43.8983319,28.7119988,300.2219613,-24.51463043,0.366,0.475687987,0.109687987,15.28919397,16.77040911,1096.879871,1.08,1.084267678,0.004267678,438.983319,18.73439491,42.67678087,D,41,16.3,B,D,U,TRUE
5,BUD,top,coarse,4.92,,1568.882188,-3.59494407,0.056514219,2.133548908,1.148662993,43.3648152,37.75242649,1573.327595,-6.197989246,0.366,0.937090765,0.571090765,11.48662993,65.59908274,5710.90765,1.08,1.104402071,0.024402071,433.648152,105.819132,244.0207148,D,41,16.3,B,D,U,TRUE
5,BUD,middle,fine,4.303,,724.1887138,-16.53304003,0.050619614,1.789521165,1.176379604,41.58775657,35.35232711,728.6341209,-19.13608521,0.366,0.631433485,0.265433485,11.76379604,31.22505375,2654.334846,1.08,1.090180843,0.010180843,415.8775657,42.33984159,101.8084289,D,41,16.3,B,D,U,TRUE
5,BUD,middle,coarse,4.444,,341.296678,-20.08582842,0.052966281,1.869804081,1.191860503,42.0747993,35.30178171,345.7420851,-22.6888736,0.366,0.492259608,0.126259608,11.91860503,15.04838397,1262.596079,1.08,1.086274992,0.006274992,420.747993,26.40190188,62.74991758,D,41,16.3,B,D,U,TRUE
5,BUD,bottom,fine,4.058,,-7.183884036,-25.14463625,0.040237358,1.64783501,0.991556385,40.60707269,40.95286291,-2.738476925,-27.74768143,0.366,0.365254338,-7.45662e-4,9.915563846,-0.073936609,-7.456621791,1.08,1.080712926,7.12926e-4,406.0707269,2.894984873,7.129262665,D,41,16.3,B,D,U,TRUE
5,BUW,top,fine,4.385,,542.9108225,-19.23821393,0.059000676,1.884433404,1.345511435,42.97453602,31.93918306,547.3562296,-21.84125911,0.366,0.565591022,0.199591022,13.45511435,26.85520026,1995.910222,1.08,1.087206867,0.007206867,429.7453602,30.97117658,72.06867008,H,42,16.3,B,W,U,TRUE
5,BUW,top,coarse,4.235,,600.7870234,-16.41405929,0.058739067,1.830667122,1.38699095,43.2270867,31.16609138,605.2324306,-19.01710447,0.366,0.586621883,0.220621883,13.8699095,30.6000555,2206.218829,1.08,1.090311642,0.010311642,432.270867,44.57422495,103.1164216,H,42,16.3,B,W,U,TRUE
5,BUW,middle,fine,4.372,,675.9492374,-17.43057482,0.054280024,1.681058691,1.241537594,38.45056475,30.97011717,680.3946446,-20.03362,0.366,0.613920802,0.247920802,12.41537594,30.78029964,2479.208023,1.08,1.089194144,0.009194144,384.5056475,35.35200135,91.94143592,H,42,16.3,B,W,U,TRUE
5,BUW,middle,coarse,4.35,,194.9204579,-22.97096916,0.041810569,1.772285807,0.961162503,40.74220246,42.38846434,199.365865,-25.57401434,0.366,0.438951612,0.072951612,9.611625025,7.011835382,729.5161186,1.08,1.08310291,0.00310291,407.4220246,12.64193716,31.0290961,H,42,16.3,B,W,U,TRUE
5,BUW,bottom,fine,4.157,,-5.624198054,-24.42570732,0.037275909,1.745108043,0.896702165,41.97998661,46.81597552,-1.178790943,-27.0287525,0.366,0.365823494,-1.76506e-4,8.967021651,-0.015827288,-1.765055171,1.08,1.081503413,0.001503413,419.7998661,6.311327622,15.03413443,H,42,16.3,B,W,U,TRUE
5,BUW,bottom,coarse,4.225,,-5.323675737,-24.32029516,0.031931141,1.7512602,0.755766653,41.44994556,54.84489874,-0.878268626,-26.92334033,0.366,0.36593316,-6.68404e-5,7.557666532,-0.005051576,-0.668404207,1.08,1.081619317,0.001619317,414.4994556,6.712058875,16.19316692,H,42,16.3,B,W,U,TRUE
5,SCD,top,fine,4.877,,512.4917195,-19.77215464,0.061569535,2.174034688,1.262446886,44.57729522,35.31023422,516.9371266,-22.37519982,0.366,0.554533862,0.188533862,12.62446886,23.80139873,1885.338623,1.08,1.08661985,0.00661985,445.7729522,29.50949932,66.19849673,G,47,16.3,S,D,C,TRUE
5,SCD,top,coarse,4.686,,255.7830788,-24.06949493,0.048998542,2.127554678,1.045636824,45.4023619,43.42077562,260.2284859,-26.67254011,0.366,0.461123789,0.095123789,10.45636824,9.946493698,951.2378938,1.08,1.081895077,0.001895077,454.023619,8.604095262,18.95076578,G,47,16.3,S,D,C,TRUE
5,SCD,middle,fine,4.203,,318.7836845,-20.90413135,0.055318437,1.909677715,1.316165524,45.43606269,34.52154146,323.2290917,-23.50717653,0.366,0.484064433,0.118064433,13.16165524,15.53923358,1180.644327,1.08,1.085375325,0.005375325,454.3606269,24.42336152,53.75325255,G,47,16.3,S,D,C,TRUE
5,SCD,middle,coarse,4.396,,98.85459056,-24.16026512,0.044411928,2.017517387,1.010280443,45.89439006,45.4273765,103.2999977,-26.7633103,0.366,0.403934828,0.037934828,10.10280443,3.832481507,379.34828220000003,1.08,1.081795273,0.001795273,458.9439006,8.239296432,17.95273109,G,47,16.3,S,D,C,TRUE
5,SCD,bottom,fine,4.315,,-8.302890363,-25.64439155,0.066814182,1.902109145,1.548416722,44.08132434,28.46864395,-3.857483252,-28.24743672,0.366,0.364845989,-0.001154011,15.48416722,-0.178689015,-11.54011143,1.08,1.080163421,1.63421e-4,440.8132434,0.720379788,1.634206319,G,47,16.3,S,D,C,TRUE
5,SCD,bottom,coarse,4.282,,-5.221114065,-23.9114824,0.031053905,1.792971863,0.725219632,41.87229946,57.73740483,-0.775706954,-26.51452758,0.366,0.365970586,-2.94142e-5,7.252196316,-0.002133174,-0.294141851,1.08,1.082068814,0.002068814,418.7229946,8.662598845,20.6881374,G,47,16.3,S,D,C,TRUE
5,SCW,top,fine,4.905,,396.1258926,-23.02962661,0.064380191,2.130142264,1.312542125,43.42797685,33.08692044,400.5712997,-25.63267179,0.366,0.512212882,0.146212882,13.12542125,19.19105664,1462.128817,1.08,1.083038416,0.003038416,434.2797685,13.19522718,30.38416278,C,46,16.3,S,W,C,TRUE
5,SCW,top,coarse,4.204,,118.686425,-26.06666094,0.044802226,1.962465422,1.065704715,46.68090919,43.80285509,123.1318321,-28.66970612,0.366,0.411165709,0.045165709,10.65704715,4.813330936,451.6570931,1.08,1.07969911,-3.0089e-4,466.8090919,-1.404582775,-3.008901923,C,46,16.3,S,W,C,TRUE
5,SCW,middle,fine,4.187,,533.2987711,-20.53464154,0.059927202,1.772643489,1.431268252,42.33683995,29.57994764,537.7441783,-23.13768671,0.366,0.562097365,0.196097365,14.31268252,28.06679333,1960.973654,1.08,1.085781555,0.005781555,423.3683995,24.47727829,57.81555336,C,46,16.3,S,W,C,TRUE
5,SCW,middle,coarse,4.539,,591.9397971,-19.81866027,0.050595091,1.949353025,1.114674845,42.94675095,38.52850106,596.3852042,-22.42170544,0.366,0.583407583,0.217407583,11.14674845,24.23387642,2174.075833,1.08,1.086568721,0.006568721,429.4675095,28.21052165,65.68720806,C,46,16.3,S,W,C,TRUE
5,SCW,bottom,fine,4.316,,-4.089210099,-26.21439002,0.059263685,1.8496823,1.373115953,42.85640176,31.21105809,0.356197011,-28.8174352,0.366,0.366383632,3.83632e-4,13.73115953,0.052677129,3.836320545,1.08,1.079536672,-4.63328e-4,428.5640176,-1.985658394,-4.63328304,C,46,16.3,S,W,C,TRUE
5,SCW,bottom,coarse,4.175,,-3.182991104,-23.38728797,0.048100017,1.740374049,1.152096207,41.68560597,36.18240017,1.262416007,-25.99033315,0.366,0.36671432,7.1432e-4,11.52096207,0.082296593,7.143204923,1.08,1.082645169,0.002645169,416.8560597,11.02654749,26.45169053,C,46,16.3,S,W,C,TRUE
5,SUD,top,fine,4.803,,497.1619897,-21.82198448,0.065351719,2.10966312,1.360643736,43.92386258,32.28167771,501.6073968,-24.42502966,0.366,0.548960666,0.182960666,13.60643736,24.89442845,1829.606662,1.08,1.084366191,0.004366191,439.2386258,19.1779966,43.66190829,B,48,16.3,S,D,U,TRUE
5,SUD,top,coarse,4.138,,318.8791526,-24.64487244,0.041036093,1.951840098,0.991689047,47.16868289,47.56398493,323.3245597,-27.24791761,0.366,0.484099188,0.118099188,9.91689047,11.7117671,1180.991878,1.08,1.081262435,0.001262435,471.6868289,5.954740429,12.62435172,B,48,16.3,S,D,U,TRUE
5,SUD,middle,fine,4.535,,610.510311,-20.14854581,0.054997929,1.982230158,1.212743746,43.70959554,36.04190553,614.9557181,-22.75159098,0.366,0.590154226,0.224154226,12.12743746,27.18416356,2241.542258,1.08,1.086206039,0.006206039,437.0959554,27.12634539,62.06038984,B,48,16.3,S,D,U,TRUE
5,SUD,middle,coarse,4.434,,228.6917547,-23.91349835,0.04231952,1.980864956,0.954432122,44.67444645,46.80735846,233.1371618,-26.51654353,0.366,0.451255673,0.085255673,9.544321218,8.137075307,852.556732,1.08,1.082066597,0.002066597,446.7444645,9.232408474,20.66597173,B,48,16.3,S,D,U,TRUE
5,SUD,bottom,fine,4.129,,-5.007893547,-25.33541923,0.061701807,1.683660432,1.494352317,40.77646964,27.28705217,-0.562486436,-27.93846441,0.366,0.366048393,4.8393e-5,14.94352317,0.007231615,0.483929717,1.08,1.080503152,5.03152e-4,407.7646964,2.051674901,5.031516753,B,48,16.3,S,D,U,TRUE
5,SUD,bottom,coarse,4.414,,-1.876414094,-23.47522774,0.04939934,1.84238219,1.119151346,41.73951496,37.29568401,2.568993017,-26.07827291,0.366,0.3671911,0.0011911,11.19151346,0.133302087,11.91099738,1.08,1.082548479,0.002548479,417.3951496,10.63722839,25.48479156,B,48,16.3,S,D,U,TRUE
5,SUW,top,fine,4.855,,392.8056109,-23.96182317,0.059236207,2.113131471,1.22010725,43.52485007,35.67297061,397.251018,-26.56486834,0.366,0.511004803,0.145004803,12.2010725,17.69214114,1450.04803,1.08,1.082013463,0.002013463,435.2485007,8.763569146,20.13463374,A,45,16.3,S,W,U,TRUE
5,SUW,top,coarse,4.034,,211.6912839,-28.61086053,0.04513795,1.84216351,1.118937784,45.66592737,40.81185569,216.136691,-31.21390571,0.366,0.445062189,0.079062189,11.18937784,8.846567042,790.6218887,1.08,1.076901516,-0.003098484,456.65927370000003,-14.14951573,-30.98484262,A,45,16.3,S,W,U,TRUE
5,SUW,middle,fine,4.344,,876.7693892,-18.225463,0.057229347,1.742557514,1.317434313,40.11412325,30.44867046,881.2147963,-20.82850818,0.366,0.686785202,0.320785202,13.17434313,42.26134323,3207.852021,1.08,1.088320272,0.008320272,401.1412325,33.37604072,83.20271769,A,45,16.3,S,W,U,TRUE
5,SUW,middle,coarse,4.195,,908.408889,-21.00750054,0.038610062,1.801863648,0.920382874,42.95264953,46.66824071,912.8542961,-23.61054572,0.366,0.69825535,0.33225535,9.203828745,30.58021344,3322.553504,1.08,1.085261677,0.005261677,429.5264953,22.60029653,52.61676933,A,45,16.3,S,W,U,TRUE
5,SUW,bottom,fine,4.274,,-1.219323778,-29.38092723,0.056681088,1.86926557,1.326183611,43.735741,32.97864687,3.226083333,-31.9839724,0.366,0.367430875,0.001430875,13.26183611,0.18976029,14.30874944,1.08,1.076054722,-0.003945278,437.35741,-17.25496758,-39.45278434,A,45,16.3,S,W,U,TRUE
5,SUW,bottom,coarse,4.928,,13.80579667,-24.6246256,0.034694723,1.969638777,0.70403253,39.96831934,56.77055766,18.25120378,-27.22767077,0.366,0.372913294,0.006913294,7.040325299,0.486718383,69.13293956,1.08,1.081284697,0.001284697,399.6831934,5.134718784,12.84697197,A,45,16.3,S,W,U,TRUE
6,BCD,top,fine,3.999,ikke flere rødder,0.842610397,-25.82872862,0.041852213,1.718801662,1.046566979,42.98078674,41.06835741,5.288017508,-28.43177379,0.366,0.368183276,0.002183276,10.46566979,0.228494508,21.83276488,1.08,1.079960731,-3.92686e-5,429.8078674,-0.168779639,-0.392686248,H,52,17,B,D,C,TRUE
6,BCD,top,coarse,3.794,ikke flere rødder,-2.392282854,-26.72935379,0.082741114,1.724880183,2.180841165,45.46336802,20.84671215,2.053124257,-29.33239896,0.366,0.367002856,0.001002856,21.80841165,0.218706987,10.02856103,1.08,1.07897043,-0.00102957,454.6336802,-4.680771856,-10.29569972,H,52,17,B,D,C,TRUE
6,BCD,middle,fine,4.316,,441.4260263,-20.62716542,0.05516001,1.697673951,1.278035443,39.33442889,30.77725982,445.8714334,-23.23021059,0.366,0.528692327,0.162692327,12.78035443,20.792656,1626.923268,1.08,1.085679832,0.005679832,393.3442889,22.3412934,56.79831647,H,52,17,B,D,C,TRUE
6,BCD,bottom,fine,4.075,,-4.172555181,-25.5521756,0.049592896,1.562177645,1.217003574,38.33564772,31.50002887,0.272851929,-28.15522077,0.366,0.366353218,3.53218e-4,12.17003574,0.042986816,3.532184845,1.08,1.080264817,2.64817e-4,383.3564772,1.015193438,2.648170822,H,52,17,B,D,C,TRUE
6,BCD,bottom,coarse,4.144,,-4.263486144,-24.50930793,0.023174151,1.71742644,0.5592218,41.44368823,74.10957198,0.181920967,-27.11235311,0.366,0.366320037,3.20037e-4,5.592217998,0.017897151,3.2003671909999998,1.08,1.081411492,0.001411492,414.4368823,5.849744831,14.11492336,H,52,17,B,D,C,TRUE
6,BCW,top,fine,4.764,ikke flere rødder,1140.672759,-25.4441067,0.02858426,2.020980172,0.600005464,42.42191797,70.70255279,1145.118166,-28.04715188,0.366,0.782376047,0.416376047,6.000054636,24.98279033,4163.760473,1.08,1.080383644,3.83644e-4,424.2191797,1.627493335,3.836444493,E,50,17,B,W,C,TRUE
6,BCW,top,coarse,4.341,,300.7274571,-20.12185365,0.050640723,1.800951393,1.166568148,41.48701665,35.56330312,305.1728642,-22.72489882,0.366,0.477490633,0.111490633,11.66568148,13.00614211,1114.906329,1.08,1.086235385,0.006235385,414.8701665,25.86875173,62.35384903,E,50,17,B,W,C,TRUE
6,BCW,middle,fine,4.268,korrekt vægt?,314.4435164,-24.52547865,0.043572151,1.867750393,1.020903246,43.7617243,42.86569218,318.8889235,-27.12852383,0.366,0.48248437,0.11648437,10.20903246,11.89192718,1164.843703,1.08,1.081393712,0.001393712,437.617243,6.099124796,13.93712175,E,50,17,B,W,C,TRUE
6,BCW,middle,coarse,4.928,,41.51656882,-23.87549132,0.038800981,2.015711166,0.78735756,40.90322983,51.95000581,45.96197593,-26.4785365,0.366,0.383022916,0.017022916,7.873575603,1.340312162,170.2291601,1.08,1.082108386,0.002108386,409.0322983,8.623981305,21.08386389,E,50,17,B,W,C,TRUE
6,BCW,bottom,fine,4.471,,-0.695811161,-25.64712977,0.030412826,1.117974383,0.680224234,25.00501862,36.75996437,3.749595949,-28.25017495,0.366,0.367621906,0.001621906,6.802242344,0.110325992,16.21906222,1.08,1.08016041,1.6041e-4,250.0501862,0.401105009,1.604098021,E,50,17,B,W,C,TRUE
