run;date;hrs_after_incubation;pipe_nr;treatment;tinytag;minute;ppm
3;02.11.2025;12;;BCD;A;ppm_6;721
3;02.11.2025;12;;BCW;B;ppm _room;686
3;02.11.2025;12;;BCW;B;ppm_0;685
3;02.11.2025;12;;BCW;B;ppm_1;692
3;02.11.2025;12;;BCW;B;ppm_2;698
3;02.11.2025;12;;BCW;B;ppm_3;704
3;02.11.2025;12;;BCW;B;ppm_4;709
3;02.11.2025;12;;BCW;B;ppm_5;715
3;02.11.2025;12;;BCW;B;ppm_6;720
3;02.11.2025;12;;BUD;C;ppm _room;692
3;02.11.2025;12;;BUD;C;ppm_0;692
3;02.11.2025;12;;BUD;C;ppm_1;700
3;02.11.2025;12;;BUD;C;ppm_2;705
3;02.11.2025;12;;BUD;C;ppm_3;712
3;02.11.2025;12;;BUD;C;ppm_4;717
3;02.11.2025;12;;BUD;C;ppm_5;723
3;02.11.2025;12;;BUD;C;ppm_6;728
3;02.11.2025;12;;SUW;D;ppm _room;691
3;02.11.2025;12;;SUW;D;ppm_0;701
3;02.11.2025;12;;SUW;D;ppm_1;716
3;02.11.2025;12;;SUW;D;ppm_2;728
3;02.11.2025;12;;SUW;D;ppm_3;740
3;02.11.2025;12;;SUW;D;ppm_4;751
3;02.11.2025;12;;SUW;D;ppm_5;763
3;02.11.2025;12;;SUW;D;ppm_6;774
3;02.11.2025;12;;SCD;E;ppm _room;709
3;02.11.2025;12;;SCD;E;ppm_0;719
3;02.11.2025;12;;SCD;E;ppm_1;726
3;02.11.2025;12;;SCD;E;ppm_2;732
3;02.11.2025;12;;SCD;E;ppm_3;738
3;02.11.2025;12;;SCD;E;ppm_4;743
3;02.11.2025;12;;SCD;E;ppm_5;749
3;02.11.2025;12;;SCD;E;ppm_6;754
3;02.11.2025;12;;SUD;F;ppm _room;708
3;02.11.2025;12;;SUD;F;ppm_0;711
3;02.11.2025;12;;SUD;F;ppm_1;728
3;02.11.2025;12;;SUD;F;ppm_2;743
3;02.11.2025;12;;SUD;F;ppm_3;756
3;02.11.2025;12;;SUD;F;ppm_4;769
3;02.11.2025;12;;SUD;F;ppm_5;781
3;02.11.2025;12;;SUD;F;ppm_6;793
3;02.11.2025;12;;BUW;G;ppm _room;708
3;02.11.2025;12;;BUW;G;ppm_0;710
3;02.11.2025;12;;BUW;G;ppm_1;719
3;02.11.2025;12;;BUW;G;ppm_2;729
3;02.11.2025;12;;BUW;G;ppm_3;738
3;02.11.2025;12;;BUW;G;ppm_4;747
3;02.11.2025;12;;BUW;G;ppm_5;756
3;02.11.2025;12;;BUW;G;ppm_6;764
3;02.11.2025;12;;SCW;H;ppm _room;700
3;02.11.2025;12;;SCW;H;ppm_0;703
3;02.11.2025;12;;SCW;H;ppm_1;716
3;02.11.2025;12;;SCW;H;ppm_2;727
3;02.11.2025;12;;SCW;H;ppm_3;738
3;02.11.2025;12;;SCW;H;ppm_4;749
3;02.11.2025;12;;SCW;H;ppm_5;760
3;02.11.2025;12;;SCW;H;ppm_6;771
3;03.11.2025;24;;BCD;A;ppm _room;691
3;03.11.2025;24;;BCD;A;ppm_0;696
